brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,cell_asuLevel,cell_dbm,cell_level,cell_mcc,cell_mnc,cell_mobileNetworkOperator,cell_rssi,cell_timingAdvance,cell_bands,cell_bandwidth,cell_ci,cell_earfcn,cell_tac,cell_rsrp,cell_rsrq,cell_rssnr
vivo,vivo Y85A,8.1.0,4G,China Mobile,hubeisheng,wuhanshi,22.7,7c184d8c08b8f32a1b42697a60d6a743,49,-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91,4,460,0,Added in API level 28,Added in API level Q,21,['Added in API level 30'],Added in API level 28,47393605,41134,28717,-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91,-7;-7;-7;-7;-7;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10,2147483647
OPPO,PDVM00,10,4G,China Telecom,jiangsusheng,yangzhoushi,3.4,76cb14c3cc4a25b513b2a97405dc059d,36,-104;-104,2,460,11,46011,-77;-77,10,['Added in API level 30'],2147483647,76982801,2452,18816,-104;-104,-11;-11,2147483647
OnePlus,IN2010,11,4G,China Unicom,guangdongsheng,foshanshi,13.7,8425d2658955e24900c9d12c1cc33375,49,-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-92,4,460,1,46001,-59;-59;-59;-59;-59;-59;-59;-59;-59;-57;-57;-57;-57;-57;-59,3,['3'],20000,103894815,1650,9622,-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-92,-11;-11;-11;-11;-11;-12;-12;-12;-12;-13;-13;-13;-13;-13;-12,2147483647
Xiaomi,M2102J2SC,12,4G,China Telecom,guangdongsheng,shantoushi,33.9,ec369c7c3cfbff902059344bda9fc3eb,39,-101,2,460,1,46001,-71,2147483647,['3'],20000,107461643,1650,9827,-101,-8,2147483647
Xiaomi,2109119BC,11,4G,China Telecom,tianjinshi,tianjinshi,22.1,a55b832464336e03671a9282feeee0bb,42,-98;-98,2,460,1,46001,-59;-59,2147483647,['3'],20000,14113035,1550,8478,-98;-98,-14;-14,2147483647
OPPO,PDYM20,11,4G,China Telecom,shandongsheng,ziboshi,29.4,f400a8ede609f4a5794f2c8baebea719,56,-84;-84;-83;-83;-83;-83;-82;-82;-82;-82;-83;-83;-83;-83;-83;-84;-84;-84;-84;-84;-84;-84;-84,4,460,1,46001,-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83,3,[],2147483647,103769220,1650,21073,-84;-84;-83;-83;-83;-83;-82;-82;-82;-82;-83;-83;-83;-83;-83;-84;-84;-84;-84;-84;-84;-84;-84,-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-9;-9;-9;-9;-9;-8;-8;-8;-8;-9;-9;-9;-9,2147483647
OPPO,PEQM00,11,4G,China Unicom,jiangsusheng,suzhoushi,25.8,3262f79bfe8be3f4985dd14b40a655e4,57,-83;-83;-82;-82;-82;-82;-82,4,460,1,46001,-83;-83;-83;-83;-83;-83;-83,1,[],2147483647,85561867,1650,55339,-83;-83;-82;-82;-82;-82;-82,-8;-8;-7;-9;-11;-9;-11,2147483647
Xiaomi,Redmi K20 Pro Premium Edition,11,4G,China Unicom,guangdongsheng,qingyuanshi,69.2,c4e11e1bb5d4705f33891903e3d5aedf,62,-78,4,460,1,46001,-51,2147483647,[],2147483647,28915863,1650,10019,-78,-7,2147483647
Xiaomi,2106118C,12,4G,China Unicom,beijingshi,beijingshi,167.1,f40b761ca6a33e882a902e17daf2ea1d,50,-90;-90;-90;-90;-90;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91,3,460,11,46011,-57;-57;-57;-57;-57;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59,0,['3'],15000,26404403,1825,6403,-90;-90;-90;-90;-90;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91;-91,-13;-13;-13;-13;-13;-13;-13;-13;-13;-13;-13;-13;-13;-13;-13;-13;-13;-13;-13,2147483647
realme,RMX3366,12,4G,China Mobile,jiangsusheng,suzhoushi,0.9,bc94377ac6fa536e1709450697d82bc2,52,-88;-88;-88;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-90;-90;-90;-90;-90;-90;-90;-90;-90;-90;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94,4,460,0,46000,-57;-57;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-59;-57;-59;-57;-59;-57;-59;-57;-59;-57;-61;-63;-61;-63;-61;-63;-61;-63;-61;-63;-61;-61;-61;-61;-61;-61,21,['39'],20000,37974969,38400,20687,-88;-88;-88;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-90;-90;-90;-90;-90;-90;-90;-90;-90;-90;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94;-94,-11;-11;-11;-11;-11;-11;-11;-11;-11;-11;-11;-11;-11;-11;-11;-11;-11;-11;-11;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-11;-11;-11;-11;-11;-11;-11;-11;-10;-11;-10;-10;-10;-10;-10;-10,2147483647
Xiaomi,M2102K1AC,12,4G,China Telecom,guangdongsheng,guangzhoushi,181.5,95d14c5cb5df12466198e9fb6cfa0f65,29,-111;-111;-111;-111;-111;-111;-111;-111;-111;-111;-111;-111;-111;-111;-110;-110;-110,1,460,1,46001,-77;-77;-77;-77;-77;-81;-81;-81;-81;-81;-81;-81;-81;-81;-81;-81;-81,2147483647,['3'],20000,67424643,1650,9503,-111;-111;-111;-111;-111;-111;-111;-111;-111;-111;-111;-111;-111;-111;-110;-110;-110,-13;-13;-13;-13;-13;-9;-9;-9;-9;-9;-8;-8;-8;-8;-7;-7;-7,2147483647
Xiaomi,Redmi K30,11,4G,China Unicom,guangdongsheng,guangzhoushi,145.4,a07d6867d6f4148b58bc9f80033a5e50,54,-86;-86;-86,3,460,1,46001,-57;-57;-57,0,[],2147483647,225062293,300,9678,-86;-86;-86,-7;-7;-8,2147483647
OPPO,PCNM00,11,4G,China Unicom,hebeisheng,handanshi,33.6,8d9b60a0a962f1b7f9b64ab52baa1b2d,48,-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-102;-102;-102;-102;-98;-98,3,460,0,46000,-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-73;-73;-73;-73;-71;-71,2147483647,[],20000,188403011,1300,12349,-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-92;-102;-102;-102;-102;-98;-98,-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-8;-8;-8;-8;-7;-7,2147483647
realme,RMX2051,11,4G,China Telecom,jiangsusheng,xuzhoushi,445.6,6bb61ebe60aac3a28edd2f3e74c15106,49,-91;-91;-95;-95;-95;-95;-95;-97;-97;-97;-97;-97;-98;-98;-98;-98;-95;-95;-95;-95;-95;-99,3,460,0,46000,-59;-59;-63;-63;-63;-63;-63;-67;-67;-67;-67;-67;-65;-65;-65;-65;-67;-67;-67;-67;-67;-69,2147483647,['3'],20000,170504007,1301,21041,-91;-91;-95;-95;-95;-95;-95;-97;-97;-97;-97;-97;-98;-98;-98;-98;-95;-95;-95;-95;-95;-99,-10;-10;-11;-11;-11;-11;-11;-10;-10;-10;-10;-10;-11;-11;-11;-11;-8;-8;-8;-8;-8;-8,2147483647
vivo,V2068A,11,4G,China Unicom,weizhi,weizhi,12.6,31e4cb050a1f6ee6dad5ae8743f14b4b,39,-101;-101,2,460,1,46001,-91;-91,2147483647,[],2147483647,111192342,300,9489,-101;-101,-9;-9,2147483647
OPPO,PDVM00,10,4G,China Telecom,xinjiangweiwuerzizhiqu,hamishi,14.1,a88edf9f1d2b5408806579746556e025,45,-95;-95;-95;-95;-95;-95;-95;-95;-95;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-95;-96;-95;-96;-95;-95;-95;-95;-94;-95;-94;-95;-94;-95;-94;-95;-94;-95;-95;-95,3,460,11,46011,-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-65;-63;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-63;-65;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63,0,['Added in API level 30'],2147483647,216295688,100,52804,-95;-95;-95;-95;-95;-95;-95;-95;-95;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-96;-95;-96;-95;-96;-95;-95;-95;-95;-94;-95;-94;-95;-94;-95;-94;-95;-94;-95;-95;-95,-9;-9;-9;-9;-9;-9;-9;-9;-9;-10;-10;-10;-10;-10;-10;-10;-10;-11;-10;-11;-11;-11;-11;-11;-11;-10;-11;-10;-11;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10,2147483647
vivo,V1824A,11,4G,China Mobile,hunansheng,shaoyangshi,16.2,ded43d416be34dee3ec4de1b91138811,46,-94,3,460,0,46000,-69,2147483647,[],2147483647,72196228,38950,29657,-94,-4,2147483647
Xiaomi,M2007J3SC,11,4G,China Mobile,xizangzizhiqu,rikazeshi,105.7,d2ad0f4d2413077ae17a3f73c9410a41,49,-91;-91,3,460,1,46001,-63;-63,2147483647,['1'],20000,215201314,298,64808,-91;-91,-7;-7,2147483647
vivo,V2061A,10,4G,China Unicom,fujiansheng,fuzhoushi,5.9,8deadd283d1364d84b20d8d706b7b119,47,-93;-93;-93;-93,3,460,1,46001,2147483647;2147483647;2147483647;2147483647,1,['Added in API level 30'],2147483647,134920578,1650,22785,-93;-93;-93;-93,-14;-14;-14;-14,2147483647
vivo,V1829A,10,4G,China Mobile,yunnansheng,zhaotongshi,58.7,de22980c89f2dc5737a343198444617d,40,-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-99;-100;-99;-100;-99;-97;-99;-97;-99;-97;-99;-97;-99;-97;-99;-93;-93;-93;-93;-93;-93;-93;-93;-93;-87;-93;-87;-93;-87;-93;-87,2,460,0,46000,-71;-71;-67;-73;-71;-73;-71;-73;-71;-73;-71;-69;-71;-69;-69;-69;-69;-69;-69;-67;-69;-67;-69;-67;-69;-67;-69;-67;-69;-61;-59;-61;-59;-61;-59;-61;-59;-65;-55;-65;-55;-65;-55;-65;-55,2147483647,['Added in API level 30'],20000,207251087,1300,34994,-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-100;-99;-100;-99;-100;-99;-97;-99;-97;-99;-97;-99;-97;-99;-97;-99;-93;-93;-93;-93;-93;-93;-93;-93;-93;-87;-93;-87;-93;-87;-93;-87,-8;-8;-7;-6;-7;-6;-7;-6;-7;-6;-7;-9;-7;-9;-10;-9;-10;-9;-10;-9;-10;-9;-9;-9;-9;-9;-9;-9;-9;-8;-9;-8;-9;-8;-9;-8;-9;-8;-9;-8;-9;-8;-9;-8;-9,2147483647
Xiaomi,MI 8,10,4G,China Telecom,yunnansheng,yuxishi,20.2,cc335d2e2acf0a0d02563ab54318de78,48,-92;-92,3,460,1,46001,-65;-65,2147483647,['Added in API level 30'],2147483647,195543061,300,63456,-92;-92,-9;-9,2147483647
OPPO,PBEM00,10,4G,China Mobile,hebeisheng,cangzhoushi,20.4,a28a86f1a27c5213938a4a7395c8c24f,56,-84;-84;-84;-84;-84;-83;-83;-83;-83;-81;-81;-81;-81;-81;-80;-80;-80;-80;-80;-80;-80;-80,4,460,0,46000,-55;-55;-55;-55;-55;-53;-53;-53;-53;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51,22,['Added in API level 30'],20000,87190855,38400,12722,-84;-84;-84;-84;-84;-83;-83;-83;-83;-81;-81;-81;-81;-81;-80;-80;-80;-80;-80;-80;-80;-80,-8;-8;-8;-8;-8;-10;-10;-10;-10;-10;-10;-10;-10;-10;-9;-9;-9;-9;-9;-9;-9;-9,2147483647
vivo,V1818A,8.1.0,4G,China Mobile,liaoningsheng,dalianshi,51,02cc46d5e9212053a65f9f1b61864dbe,67,-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-72;-72;-72;-72;-72;-72;-73,4,460,0,Added in API level 28,Added in API level Q,0,['Added in API level 30'],Added in API level 28,37434310,1300,16418,-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-72;-72;-72;-72;-72;-72;-73,-6;-6;-6;-7;-7;-7;-7;-7;-7;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9,2147483647
OPPO,PAFT00,9,4G,China Telecom,guangdongsheng,shantoushi,2.1,d24e0d845d45929c790e3702728aa6aa,26,-114;-114;-114;-114;-114;-113;-113;-113;-113;-113;-114;-114;-114;-114;-114;-113;-113;-113;-113;-113;-114;-114,2,460,1,46001,Added in API level Q,2147483647,['Added in API level 30'],2147483647,107240459,1650,9835,-114;-114;-114;-114;-114;-113;-113;-113;-113;-113;-114;-114;-114;-114;-114;-113;-113;-113;-113;-113;-114;-114,-14;-14;-14;-14;-14;-14;-14;-14;-14;-14;-15;-15;-15;-15;-15;-15;-15;-15;-15;-15;-11;-11,2147483647
Xiaomi,MI 8,10,4G,China Mobile,shanghaishi,shanghaishi,0.9,4f7074577e8d53d465ff2ab84d2dd701,57,-83;-83,4,460,11,46011,-59;-59,2147483647,['Added in API level 30'],20000,187217030,50,23056,-83;-83,-6;-6,2147483647
OPPO,PDEM10,11,4G,China Unicom,guangdongsheng,guangzhoushi,66,a75e59cece7fc3cfe2c4c977f4c3382f,39,-101;-101;-101;-101;-101;-101;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103,2,460,0,46000,-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69,2147483647,['40'],20000,79419595,38950,9746,-101;-101;-101;-101;-101;-101;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103;-103,-11;-11;-11;-11;-11;-11;-12;-12;-12;-12;-12;-12;-12;-12;-12;-12;-12;-12;-12;-12;-12;-12,2147483647
Xiaomi,M2104K10AC,11,4G,China Telecom,gansusheng,zhangyeshi,30.9,f9bbf868b3a8596cc270c2e36d08c74e,50,-90;-90,3,460,1,46001,-87;-87,7,[],2147483647,47761922,1650,37730,-90;-90,-6;-6,2147483647
vivo,V2005A,10,4G,China Telecom,shandongsheng,rizhaoshi,40.6,b5fb15cf7fe9cbef4de2f32c8b96947f,63,-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-78;-78;-78;-78;-79;-79;-79;-79;-79;-78,4,460,11,46011,-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51,1,['Added in API level 30'],20000,108807606,1850,13507,-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-78;-78;-78;-78;-79;-79;-79;-79;-79;-78,-11;-11;-11;-16;-16;-16;-16;-16;-15;-15;-15;-15;-15;-15;-15;-15;-14;-14;-14;-14;-14;-14,2147483647
Xiaomi,Mi Note 3,9,4G,China Telecom,zhejiangsheng,taizhoushi,0.7,cceafedf98306ac3ba320dd415d1aa1f,35,-105;-105,3,460,11,46011,Added in API level Q,7,['Added in API level 30'],2147483647,168773265,2452,59159,-105;-105,-8;-8,2147483647
OnePlus,IN2010,11,4G,China Mobile,shandongsheng,hezeshi,412.6,9f8dc2259c3f9576a3dc66c6ba27821b,63,-77,4,460,0,46000,-51,1,['3'],20000,75886400,1300,21418,-77,-19,2147483647
vivo,V1981A,11,4G,China Telecom,shandongsheng,qingdaoshi,121.1,6c9782286d3b6e6b686598f411463f9c,48,-92;-92,3,460,0,46000,-67;-67,2147483647,['8'],10000,76913229,3590,21634,-92;-92,-8;-8,2147483647
OPPO,PDYM20,11,4G,China Telecom,jiangsusheng,huaianshi,242.4,5004afbba8b5bca952f3b1945da5e36e,53,-87;-87;-87;-87;-87;-87;-87;-89;-89;-89;-89;-89;-90;-90;-90;-90;-90;-89;-89;-89;-89;-89,3,460,11,46011,-85;-85;-85;-85;-85;-85;-85;-85;-85;-85;-85;-85;-87;-87;-87;-87;-87;-85;-85;-85;-85;-85,2147483647,[],2147483647,64235010,100,15617,-87;-87;-87;-87;-87;-87;-87;-89;-89;-89;-89;-89;-90;-90;-90;-90;-90;-89;-89;-89;-89;-89,-7;-7;-7;-4;-4;-4;-4;-4;-4;-4;-4;-4;-7;-7;-7;-7;-7;-8;-8;-8;-8;-8,2147483647
Xiaomi,Mi 10,11,4G,China Telecom,sichuansheng,nanchongshi,3.5,68da87886b25f5113ab899943d4b9c6e,43,-97;-97,2,460,11,46011,-67;-67,4,['3'],20000,87297201,1850,41140,-97;-97,-8;-8,2147483647
vivo,V2141A,11,4G,China Telecom,liaoningsheng,shenyangshi,11.8,553470d16b66c761fafaa73e1e0c404f,53,-87;-87;-87;-87;-87;-82;-82;-82;-82;-80;-80;-80;-80;-81;-81;-81;-81;-86;-86;-86;-86;-86;-86,3,460,0,46000,-61;-61;-61;-61;-61;-55;-55;-55;-55;-53;-53;-53;-53;-55;-55;-55;-55;-57;-57;-57;-57;-59;-59,2147483647,['34'],15000,12598810,36275,16400,-87;-87;-87;-87;-87;-82;-82;-82;-82;-80;-80;-80;-80;-81;-81;-81;-81;-86;-86;-86;-86;-86;-86,-7;-7;-7;-7;-7;-6;-6;-6;-6;-7;-7;-7;-7;-7;-7;-7;-7;-9;-9;-9;-9;-7;-7,2147483647
Xiaomi,M2012K10C,11,4G,China Unicom,jiangsusheng,suqianshi,0.1,c4b1eda1c2de5724b82d1846ba7f57ca,59,-81;-81,4,460,0,46000,-81;-81,2147483647,[],2147483647,168365633,38400,20559,-81;-81,-8;-8,2147483647
Smartisan,OD105,7.1.2,4G,China Telecom,gansusheng,tianshuishi,51.2,1108bcad67ad13701c2abb8295d08603,34,-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106;-106,2,460,11,Added in API level 28,Added in API level Q,15,['Added in API level 30'],Added in API level 28,113568946,1850,49797,Added in API level 26,Added in API level 26,Added in API level Q
vivo,V2055A,11,4G,China Unicom,heilongjiangsheng,jixishi,461.4,faa124d45f65242e5a540a0342a4be87,60,-80;-80;-80;-80;-80;-80;-80;-80;-80;-80;-77;-77;-77;-77;-73;-73;-73;-73;-75;-75;-75;-75,4,460,0,46000,-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51,2147483647,['3'],20000,76997948,1300,17757,-80;-80;-80;-80;-80;-80;-80;-80;-80;-80;-77;-77;-77;-77;-73;-73;-73;-73;-75;-75;-75;-75,-10;-10;-10;-10;-10;-7;-7;-7;-7;-7;-7;-7;-7;-7;-6;-6;-6;-6;-7;-7;-7;-7,2147483647
vivo,V1813BT,9,4G,China Unicom,hubeisheng,wuhanshi,96,e3a3c378f1d85df33905c165deed7581,45,-95;-95,4,460,1,46001,Added in API level Q,4,['Added in API level 30'],2147483647,26799931,300,28988,-95;-95,-6;-6,2147483647
OPPO,PACM00,10,4G,China Unicom,hebeisheng,baodingshi,122.5,39d654412d060a8ed11050162c95c6ca,51,-89;-89;-89;-89,3,460,1,46001,2147483647;2147483647;2147483647;2147483647,5,['Added in API level 30'],2147483647,35907346,1650,5759,-89;-89;-89;-89,-11;-11;-11;-11,2147483647
vivo,V1921A,10,4G,China Telecom,jiangxisheng,ganzhoushi,6.4,f74efbe2429681b2409bd87f8356f559,58,-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-81;-81;-81;-81;-81;-81;-81;-81;-81,4,460,11,46011,-53;-53;-55;-55;-55;-55;-55;-55;-55;-55;-51;-51;-51;-51;-51;-53;-53;-53;-53;-53;-53;-53;-53;-53,1,['Added in API level 30'],2147483647,120172339,1850,29843,-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-81;-81;-81;-81;-81;-81;-81;-81;-81,-7;-7;-7;-7;-7;-7;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8,2147483647
vivo,V2118A,11,4G,China Telecom,hainansheng,hainansheng,49.3,5512417a9da1956ba880cdb575e37f0b,74,-66;-66;-66;-66;-66,4,460,11,46011,-51;-51;-51;-51;-51,0,['3'],20000,29622709,1850,47955,-66;-66;-66;-66;-66,-7;-7;-7;-7;-7,2147483647
vivo,V1916A,11,4G,China Mobile,guangdongsheng,huizhoushi,114.5,d7fe4f9a16406b3015f3e254f578d539,48,-92;-92;-92;-92;-92;-92;-92;-92;-91;-91;-91;-91;-91;-91;-91;-91;-91;-92;-92;-92;-92;-92;-92,3,460,0,46000,-61;-61;-61;-61;-63;-63;-63;-63;-61;-61;-61;-61;-63;-63;-63;-63;-63;-65;-65;-65;-65;-65;-61,1,[],2147483647,95512909,1300,9275,-92;-92;-92;-92;-92;-92;-92;-92;-91;-91;-91;-91;-91;-91;-91;-91;-91;-92;-92;-92;-92;-92;-92,-8;-8;-8;-8;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-7;-8,2147483647
vivo,V1913A,9,4G,China Mobile,guangdongsheng,jiangmenshi,16.1,9693e8a74c40a8284877ab238bd28362,56,-84;-84;-83;-83;-83;-83;-83;-83;-86;-86;-83,4,460,0,46000,Added in API level Q,2,['Added in API level 30'],2147483647,95914601,1300,9856,-84;-84;-83;-83;-83;-83;-83;-83;-86;-86;-83,-7;-7;-7;-7;-7;-10;-10;-10;-10;-10;-10,2147483647
OPPO,PEXM00,12,4G,China Unicom,shandongsheng,yantaishi,28.7,42b8ebec4822f3d2803d082ea12695e9,71,-69;-69;-69;-69;-69;-69;-69;-69,4,460,0,46000,-51;-51;-51;-51;-51;-51;-51;-51,2147483647,['3'],20000,93228576,1300,21593,-69;-69;-69;-69;-69;-69;-69;-69,-7;-7;-7;-7;-7;-6;-6;-6,2147483647
Xiaomi,Redmi K20 Pro Premium Edition,11,4G,China Telecom,guangdongsheng,dongguanshi,1.2,0793675acbdc0d7b520b8122977e938b,45,-95;-95;-95;-95;-95;-95;-96;-96;-96;-96;-95;-95;-95;-95;-95;-95;-95;-95,3,460,0,46000,-69;-69;-69;-69;-69;-69;-67;-67;-67;-67;-67;-67;-67;-67;-69;-69;-69;-69,2147483647,[],20000,233589577,41134,9795,-95;-95;-95;-95;-95;-95;-96;-96;-96;-96;-95;-95;-95;-95;-95;-95;-95;-95,-6;-6;-6;-6;-6;-6;-6;-6;-6;-6;-6;-6;-6;-6;-6;-6;-6;-6,2147483647
vivo,V1901A,9,4G,China Mobile,guangdongsheng,dongguanshi,9.3,41fa18acc81d1c916b0f26def4a8e492,24,-116;-116,1,460,0,46000,Added in API level Q,1,['Added in API level 30'],2147483647,94208091,41134,9717,-116;-116,-8;-8,2147483647
vivo,vivo X21,9,4G,China Telecom,henansheng,zhumadianshi,2,19c195ff895d3533396f0c7731f7e872,42,-98;-98,3,460,11,46011,Added in API level Q,3,['Added in API level 30'],2147483647,189026706,2452,61290,-98;-98,-11;-11,2147483647
Xiaomi,M2102J2SC,11,4G,China Mobile,guangxizhuangzuzizhiqu,baiseshi,41.4,e7a23202ca7948b4aff2e92005501e0d,65,-75;-75;-75;-75;-75;-75;-75;-75;-75;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-74;-74;-74;-74;-74;-74;-74;-74;-77;-77;-77;-77;-77;-77;-77;-77;-75;-77;-75;-79;-75;-79;-75;-79;-75;-79,4,460,0,46000,-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51,2,['3'],20000,246387823,1300,30825,-75;-75;-75;-75;-75;-75;-75;-75;-75;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-74;-74;-74;-74;-74;-74;-74;-74;-77;-77;-77;-77;-77;-77;-77;-77;-75;-77;-75;-79;-75;-79;-75;-79;-75;-79,-8;-8;-8;-8;-8;-8;-8;-8;-8;-9;-10;-9;-10;-9;-10;-9;-10;-9;-10;-10;-10;-10;-10;-10;-10;-10;-10;-9;-9;-9;-9;-9;-9;-9;-9;-10;-9;-10;-10;-10;-10;-10;-10;-10;-10,2147483647
vivo,vivo Y66,6.0.1,4G,China Mobile,hunansheng,hengyangshi,17.6,b3824585406a0909bc56b12e3c14bdc8,57,-83;-83;-86;-86;-86;-86;-86;-86;-86;-86;-86;-86;-90;-90;-90;-90;-84;-84;-84;-84;-84;-83,4,460,0,Added in API level 28,Added in API level Q,2147483647,['Added in API level 30'],Added in API level 28,137046600,Added in API level 24,29684,Added in API level 26,Added in API level 26,Added in API level Q
vivo,V1934A,9,4G,China Mobile,henansheng,nanyangshi,28.5,5705c8edcfd92d96be595520e125c6d7,46,-94;-94,4,460,0,46000,Added in API level Q,3,['Added in API level 30'],2147483647,3312768,38400,14160,-94;-94,-11;-11,2147483647
Xiaomi,Redmi K30 5G,10,4G,China Mobile,henansheng,hebishi,33,70df039c536cffa9c5c3f3243c73f7d2,57,-83;-83;-83;-83;-83;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84,4,460,0,46000,-57;-57;-57;-57;-57;-53;-53;-53;-53;-53;-53;-53;-53;-53;-53;-53;-53;-53;-53;-53;-53;-53,20,['Added in API level 30'],20000,2541959,38400,18804,-83;-83;-83;-83;-83;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84,-7;-7;-7;-7;-7;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9,2147483647
Xiaomi,Mi 10,11,4G,China Telecom,guangxizhuangzuzizhiqu,wuzhoushi,2.6,49a235ed223d28fe7d9d259daafb7f3c,53,-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-90;-90;-90;-90;-90;-90;-90;-90,3,460,11,46011,-61;-61;-61;-61;-61;-63;-63;-63;-63;-63;-63;-63;-63;-63;-63;-65;-65;-65;-65;-65;-65;-65;-65,14,['5'],5000,193184278,2452,46520,-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-90;-90;-90;-90;-90;-90;-90;-90,-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10,2147483647
